"","X410","X2965","X2990","X"
"56327",5209,3494,4008,1
"56328",5209,3494,4034,1
"56329",5209,3494,1767,2
"56330",5209,3494,1665,2
"56331",5209,3494,342,2
"56332",5209,3494,3077,2
"56333",5209,3494,3728,2
"56334",5209,3494,3714,2
"56335",5209,3494,3550,2
"56336",5209,3494,3585,1
"56337",5209,3494,3947,1
"56338",5209,3494,3712,1
"56339",5209,3494,3877,2
"56340",5209,3494,3484,2
"56341",5209,3494,507,2
"56342",5209,3494,2789,2
"56343",5209,3494,1881,2
"56344",5209,3494,1638,2
"56345",5209,3494,1229,2
"56346",5209,3494,478,2
"56347",5209,3494,1780,2
"56348",5209,3494,3458,1
"56349",5209,3494,3878,2
"56350",5209,3494,3473,1
"56351",5209,3494,1824,2
"56352",5209,3494,4011,1
"56353",5209,3494,3576,2
"56354",5209,3494,3717,1
"56355",5209,3494,3459,1
"56356",5209,3494,3858,1
"56357",5209,3494,3861,2
"56358",5209,3494,346,2
"56359",5209,3494,1524,2
"56360",5209,3494,3515,1
"56361",5209,3494,1953,2
"56362",5209,3494,2279,2
"56363",5209,3494,3863,1
"56364",5209,3494,3454,1
"56365",5209,3494,3830,2
"56366",5209,3494,3611,1
"56367",5209,3494,644,2
"56368",5209,3494,3722,2
"56369",5209,3494,3720,2
"56370",5209,3494,3364,2
"56371",5209,3494,3462,2
"56372",5209,3494,3570,1
"56373",5209,3494,1754,2
"56374",5209,3494,1761,2
"56375",5209,3494,2902,2
"56376",5209,3494,1871,2
"56377",5209,3494,1760,2
"56378",5209,3494,3641,1
"56379",5209,3494,3406,2
"56380",5209,3494,1836,2
"56381",5209,3494,3862,2
"56382",5209,3494,3626,1
"56383",5209,3494,3608,1
"56384",5209,3494,3622,1
"56385",5209,3494,3793,2
"56386",5209,3494,1892,2
"56387",5209,3494,3731,2
"56388",5209,3494,1772,2
"56389",5209,3494,3621,2
"56390",5209,3494,3613,1
"56391",5209,3494,4014,1
"56392",5209,3494,1762,2
"56393",5209,3494,3577,2
"56394",5209,3494,3469,2
"56395",5209,3494,1840,2
"56396",5209,3494,1885,2
"56397",5209,3494,2890,2
"56398",5209,3494,3867,2
"56399",5209,3494,603,2
"56400",5209,3494,3678,1
"56401",5209,3494,350,2
"56402",5209,3494,2883,2
"56403",5209,3494,2899,2
"56404",5209,3494,3745,1
"56405",5209,3494,1590,2
"56406",5209,3494,3646,2
"56407",5209,3494,3855,1
"56408",5209,3494,351,2
"56409",5209,3494,3676,1
"56410",5209,3494,2894,2
"56411",5209,3494,4356,1
"56412",5209,3494,49,2
"56413",5209,3494,73,1
"56414",5209,3494,100,1
"56415",5209,3494,111,1
"56416",5209,3494,117,1
"56417",5209,3494,146,1
"56418",5209,3494,156,1
"56419",5209,3494,189,2
"56420",5209,3494,193,1
"56421",5209,3494,1678,2
"56422",5209,3875,3533,1
"56423",5209,3875,3793,1
"56424",5209,3875,3646,1
"56425",5209,3988,3550,2
"56426",5209,4292,3751,1
"56427",5209,4292,3830,1
"56428",5209,3687,3751,1
"56429",5209,3687,3877,1
"56430",5209,3687,3484,1
"56431",5209,3687,3469,1
"56432",5209,5738,3714,1
"56433",5209,4127,3751,1
"56434",5209,1555,3494,2
"56435",5209,1555,3714,2
"56436",5209,1020,302,1
"56437",5209,1020,897,1
"56438",5209,4058,3486,1
"56439",5209,4058,5734,1
"56440",5209,3533,1937,1
"56441",5209,3533,3486,2
"56442",5209,3533,3751,2
"56443",5209,3533,1943,1
"56444",5209,3533,3494,2
"56445",5209,3533,3875,1
"56446",5209,3533,1948,1
"56447",5209,3533,1941,1
"56448",5209,3533,1944,1
"56449",5209,3533,3714,2
"56450",5209,3533,3550,2
"56451",5209,3533,3878,1
"56452",5209,3533,1930,1
"56453",5209,3533,3830,2
"56454",5209,3533,3469,2
"56455",5209,3533,1934,1
"56456",5209,3533,3646,1
"56457",5209,3743,7073,1
"56458",5209,3743,3751,1
"56459",5209,3743,7078,1
"56460",5209,1059,1063,1
"56461",5209,4089,3486,2
"56462",5209,3843,3830,1
"56463",5209,1948,3533,1
"56464",5209,340,3682,1
"56465",5209,340,2179,1
"56466",5209,340,3448,1
"56467",5209,340,3751,1
"56468",5209,340,3670,1
"56469",5209,340,11051,1
"56470",5209,340,3645,1
"56471",5209,340,3494,2
"56472",5209,340,2922,1
"56473",5209,340,3714,2
"56474",5209,340,3550,2
"56475",5209,340,2072,1
"56476",5209,340,3797,1
"56477",5209,340,3484,1
"56478",5209,340,273,1
"56479",5209,340,3878,1
"56480",5209,340,3576,1
"56481",5209,340,3830,2
"56482",5209,340,3577,1
"56483",5209,340,3469,2
"56484",5209,340,2910,1
"56485",5209,4009,3751,1
"56486",5209,4009,3830,1
"56487",5209,2305,2246,2
"56488",5209,4041,3830,1
"56489",5209,4296,3751,1
"56490",5209,1926,3494,2
"56491",5209,1926,3714,2
"56492",5209,1926,3550,2
"56493",5209,1804,3550,2
"56494",5209,1804,3484,2
"56495",5209,1804,3469,2
"56496",5209,3467,3751,2
"56497",5209,1941,3533,1
"56498",5209,1941,1944,1
"56499",5209,1944,3533,1
"56500",5209,2560,2564,2
"56501",5209,2560,3550,2
"56502",5209,4063,3751,2
"56503",5209,4063,3550,1
"56504",5209,534,3494,2
"56505",5209,3472,3878,1
"56506",5209,3472,3646,1
"56507",5209,687,737,1
"56508",5209,4038,3550,1
"56509",5209,3653,3830,1
"56510",5209,3775,3550,1
"56511",5209,3685,3486,1
"56512",5209,3685,3751,1
"56513",5209,3685,3494,1
"56514",5209,3685,3714,1
"56515",5209,3685,3550,1
"56516",5209,3685,3830,2
"56517",5209,2564,3494,2
"56518",5209,2564,2560,2
"56519",5209,2564,3714,2
"56520",5209,2564,3550,2
"56521",5209,2564,3830,2
"56522",5209,4008,3494,1
"56523",5209,4008,3714,1
"56524",5209,4008,3830,1
"56525",5209,4034,3486,1
"56526",5209,4034,3494,1
"56527",5209,4034,3714,1
"56528",5209,4034,3550,1
"56529",5209,4034,3830,1
"56530",5209,3880,3751,1
"56531",5209,1767,3494,2
"56532",5209,1767,3714,2
"56533",5209,1767,3550,2
"56534",5209,1767,3576,1
"56535",5209,7051,3751,1
"56536",5209,2246,3322,2
"56537",5209,2246,2287,2
"56538",5209,2246,2305,2
"56539",5209,2246,3077,2
"56540",5209,2246,3728,2
"56541",5209,2246,3992,2
"56542",5209,2246,2397,2
"56543",5209,2246,3942,2
"56544",5209,2246,2279,2
"56545",5209,2246,2327,2
"56546",5209,2246,2243,1
"56547",5209,2246,2256,2
"56548",5209,2246,2347,2
"56549",5209,2246,2244,1
"56550",5209,2246,2254,2
"56551",5209,2246,2258,2
"56552",5209,1665,3494,2
"56553",5209,1665,3714,2
"56554",5209,1665,3797,1
"56555",5209,1665,146,1
"56556",5209,2922,2976,1
"56557",5209,2922,340,1
"56558",5209,352,302,1
"56559",5209,342,3494,2
"56560",5209,4339,3751,1
"56561",5209,3077,3494,2
"56562",5209,3077,2246,2
"56563",5209,3077,3830,2
"56564",5209,3077,3469,2
"56565",5209,3077,3205,2
"56566",5209,3077,3316,2
"56567",5209,3504,3751,1
"56568",5209,2359,3728,1
"56569",5209,2359,3484,1
"56570",5209,3728,2006,1
"56571",5209,3728,3751,2
"56572",5209,3728,3494,2
"56573",5209,3728,2246,2
"56574",5209,3728,2359,1
"56575",5209,3728,3714,2
"56576",5209,3728,3550,2
"56577",5209,3728,3484,2
"56578",5209,3728,3602,1
"56579",5209,3728,2249,2
"56580",5209,3728,2279,2
"56581",5209,3728,3456,1
"56582",5209,3728,3830,2
"56583",5209,3728,3364,1
"56584",5209,3728,3469,2
"56585",5209,3749,3550,1
"56586",5209,3491,5761,1
"56587",5209,3589,3830,1
"56588",5209,3560,3550,1
"56589",5209,4113,3751,1
"56590",5209,4113,3714,1
"56591",5209,4113,3550,1
"56592",5209,4113,3830,1
"56593",5209,1786,3550,1
"56594",5209,3714,3864,1
"56595",5209,3714,580,2
"56596",5209,3714,3694,1
"56597",5209,3714,3682,1
"56598",5209,3714,2895,2
"56599",5209,3714,3673,2
"56600",5209,3714,3825,2
"56601",5209,3714,4129,1
"56602",5209,3714,5724,1
"56603",5209,3714,3690,1
"56604",5209,3714,2709,1
"56605",5209,3714,3448,2
"56606",5209,3714,302,2
"56607",5209,3714,3711,1
"56608",5209,3714,3820,1
"56609",5209,3714,3561,1
"56610",5209,3714,1382,2
"56611",5209,3714,4015,1
"56612",5209,3714,3806,1
"56613",5209,3714,3486,2
"56614",5209,3714,3876,1
"56615",5209,3714,3759,1
"56616",5209,3714,3819,1
"56617",5209,3714,4285,1
"56618",5209,3714,1852,2
"56619",5209,3714,3488,1
"56620",5209,3714,3627,1
"56621",5209,3714,3751,2
"56622",5209,3714,3670,2
"56623",5209,3714,1084,1
"56624",5209,3714,3645,1
"56625",5209,3714,599,2
"56626",5209,3714,2188,2
"56627",5209,3714,3494,1
"56628",5209,3714,5738,1
"56629",5209,3714,1555,2
"56630",5209,3714,3533,2
"56631",5209,3714,340,2
"56632",5209,3714,1926,2
"56633",5209,3714,3685,1
"56634",5209,3714,2564,2
"56635",5209,3714,4008,1
"56636",5209,3714,4034,1
"56637",5209,3714,1767,2
"56638",5209,3714,1665,2
"56639",5209,3714,3728,2
"56640",5209,3714,4113,1
"56641",5209,3714,3550,2
"56642",5209,3714,3585,1
"56643",5209,3714,3712,1
"56644",5209,3714,3797,1
"56645",5209,3714,4169,1
"56646",5209,3714,2176,2
"56647",5209,3714,3877,2
"56648",5209,3714,3484,2
"56649",5209,3714,3697,1
"56650",5209,3714,507,2
"56651",5209,3714,6958,1
"56652",5209,3714,478,2
"56653",5209,3714,1780,2
"56654",5209,3714,3458,1
"56655",5209,3714,3878,2
"56656",5209,3714,3542,1
"56657",5209,3714,1824,2
"56658",5209,3714,4284,1
"56659",5209,3714,3576,2
"56660",5209,3714,3858,1
"56661",5209,3714,3861,2
"56662",5209,3714,346,2
"56663",5209,3714,2279,2
"56664",5209,3714,3863,1
"56665",5209,3714,3454,1
"56666",5209,3714,3830,2
"56667",5209,3714,3611,1
"56668",5209,3714,3720,2
"56669",5209,3714,3364,2
"56670",5209,3714,3752,1
"56671",5209,3714,3462,2
"56672",5209,3714,3570,1
"56673",5209,3714,1871,2
"56674",5209,3714,1760,2
"56675",5209,3714,3641,1
"56676",5209,3714,3862,1
"56677",5209,3714,3626,2
"56678",5209,3714,3608,1
"56679",5209,3714,4016,1
"56680",5209,3714,3622,1
"56681",5209,3714,3731,2
"56682",5209,3714,3621,1
"56683",5209,3714,3613,1
"56684",5209,3714,4318,1
"56685",5209,3714,4014,1
"56686",5209,3714,3577,2
"56687",5209,3714,3469,2
"56688",5209,3714,7062,1
"56689",5209,3714,1885,2
"56690",5209,3714,2890,2
"56691",5209,3714,3817,2
"56692",5209,3714,3678,1
"56693",5209,3714,2883,2
"56694",5209,3714,2899,2
"56695",5209,3714,3745,1
"56696",5209,3714,3646,2
"56697",5209,3714,3855,1
"56698",5209,3714,3676,1
"56699",5209,3714,1613,1
"56700",5209,3714,100,1
"56701",5209,3714,146,1
"56702",5209,3714,193,1
"56703",5209,3714,1678,2
"56704",5209,3550,4019,2
"56705",5209,3550,1783,1
"56706",5209,3550,3524,1
"56707",5209,3550,3852,1
"56708",5209,3550,1785,1
"56709",5209,3550,3840,1
"56710",5209,3550,580,2
"56711",5209,3550,3682,1
"56712",5209,3550,3673,2
"56713",5209,3550,3558,1
"56714",5209,3550,3811,1
"56715",5209,3550,1815,1
"56716",5209,3550,3690,1
"56717",5209,3550,2709,2
"56718",5209,3550,2896,2
"56719",5209,3550,3448,2
"56720",5209,3550,3738,1
"56721",5209,3550,3846,1
"56722",5209,3550,3849,2
"56723",5209,3550,1957,2
"56724",5209,3550,3561,1
"56725",5209,3550,2851,2
"56726",5209,3550,3806,1
"56727",5209,3550,3486,2
"56728",5209,3550,3715,1
"56729",5209,3550,3876,1
"56730",5209,3550,1789,1
"56731",5209,3550,3759,1
"56732",5209,3550,3819,1
"56733",5209,3550,3744,1
"56734",5209,3550,4285,1
"56735",5209,3550,1852,2
"56736",5209,3550,1797,1
"56737",5209,3550,3488,1
"56738",5209,3550,1800,2
"56739",5209,3550,3502,1
"56740",5209,3550,3520,2
"56741",5209,3550,3751,2
"56742",5209,3550,3670,1
"56743",5209,3550,1801,1
"56744",5209,3550,3729,1
"56745",5209,3550,3645,2
"56746",5209,3550,3559,1
"56747",5209,3550,3494,2
"56748",5209,3550,3988,2
"56749",5209,3550,3533,2
"56750",5209,3550,340,2
"56751",5209,3550,1926,2
"56752",5209,3550,1804,2
"56753",5209,3550,2560,2
"56754",5209,3550,4063,1
"56755",5209,3550,4038,1
"56756",5209,3550,3775,1
"56757",5209,3550,3685,1
"56758",5209,3550,2564,2
"56759",5209,3550,4034,1
"56760",5209,3550,1767,2
"56761",5209,3550,3728,2
"56762",5209,3550,3749,1
"56763",5209,3550,3560,1
"56764",5209,3550,4113,1
"56765",5209,3550,1786,1
"56766",5209,3550,3714,2
"56767",5209,3550,3457,1
"56768",5209,3550,3585,2
"56769",5209,3550,3580,1
"56770",5209,3550,3712,1
"56771",5209,3550,3877,2
"56772",5209,3550,3484,2
"56773",5209,3550,3829,1
"56774",5209,3550,3513,1
"56775",5209,3550,4017,1
"56776",5209,3550,3493,1
"56777",5209,3550,3697,2
"56778",5209,3550,507,2
"56779",5209,3550,2789,2
"56780",5209,3550,1881,2
"56781",5209,3550,3660,1
"56782",5209,3550,273,2
"56783",5209,3550,3691,1
"56784",5209,3550,3652,1
"56785",5209,3550,1780,2
"56786",5209,3550,3458,1
"56787",5209,3550,3878,2
"56788",5209,3550,3473,1
"56789",5209,3550,1824,2
"56790",5209,3550,3826,1
"56791",5209,3550,1863,2
"56792",5209,3550,3576,2
"56793",5209,3550,1819,2
"56794",5209,3550,3717,1
"56795",5209,3550,1821,1
"56796",5209,3550,3732,1
"56797",5209,3550,3782,1
"56798",5209,3550,3858,1
"56799",5209,3550,3861,2
"56800",5209,3550,1825,1
"56801",5209,3550,346,2
"56802",5209,3550,1953,2
"56803",5209,3550,2279,2
"56804",5209,3550,1829,1
"56805",5209,3550,3863,2
"56806",5209,3550,3454,1
"56807",5209,3550,3734,1
"56808",5209,3550,3830,2
"56809",5209,3550,3611,1
"56810",5209,3550,1831,1
"56811",5209,3550,3722,2
"56812",5209,3550,3720,2
"56813",5209,3550,3364,1
"56814",5209,3550,3752,2
"56815",5209,3550,3462,2
"56816",5209,3550,3570,2
"56817",5209,3550,3564,1
"56818",5209,3550,2902,2
"56819",5209,3550,3839,1
"56820",5209,3550,1871,2
"56821",5209,3550,1836,2
"56822",5209,3550,1838,1
"56823",5209,3550,3626,2
"56824",5209,3550,3608,1
"56825",5209,3550,3793,2
"56826",5209,3550,1774,2
"56827",5209,3550,1892,2
"56828",5209,3550,3731,2
"56829",5209,3550,1772,2
"56830",5209,3550,3621,2
"56831",5209,3550,3613,1
"56832",5209,3550,4014,1
"56833",5209,3550,3577,2
"56834",5209,3550,3469,2
"56835",5209,3550,3609,1
"56836",5209,3550,3748,2
"56837",5209,3550,1840,2
"56838",5209,3550,1885,2
"56839",5209,3550,2890,2
"56840",5209,3550,3536,1
"56841",5209,3550,1842,1
"56842",5209,3550,1810,1
"56843",5209,3550,3817,2
"56844",5209,3550,3867,2
"56845",5209,3550,3678,1
"56846",5209,3550,1848,1
"56847",5209,3550,1776,2
"56848",5209,3550,3646,2
"56849",5209,3550,1845,1
"56850",5209,3550,3855,1
"56851",5209,3550,3636,1
"56852",5209,3550,3848,1
"56853",5209,3550,3676,1
"56854",5209,3550,2688,2
"56855",5209,3550,1854,1
"56856",5209,3550,3873,1
"56857",5209,3550,1853,1
"56858",5209,3550,4356,1
"56859",5209,3550,49,2
"56860",5209,3550,146,1
"56861",5209,3550,156,2
"56862",5209,3550,178,2
"56863",5209,3550,193,1
"56864",5209,3550,1856,1
"56865",5209,3550,1858,1
"56866",5209,3930,3797,1
"56867",5209,3930,3484,1
"56868",5209,3930,2279,2
"56869",5209,3930,3035,1
"56870",5209,3930,3577,1
"56871",5209,3930,3469,2
"56872",5209,3457,3751,2
"56873",5209,3457,3550,1
"56874",5209,3457,3484,1
"56875",5209,3457,3830,1
"56876",5209,4100,3751,1
"56877",5209,6132,4124,1
"56878",5209,3585,3486,1
"56879",5209,3585,3751,1
"56880",5209,3585,3494,1
"56881",5209,3585,3714,1
"56882",5209,3585,3550,2
"56883",5209,3585,3830,1
"56884",5209,3585,3469,2
"56885",5209,3659,3751,1
"56886",5209,3947,3494,1
"56887",5209,3415,3484,2
"56888",5209,4027,3751,2
"56889",5209,3580,3550,1
"56890",5209,3580,3830,1
"56891",5209,3712,3494,1
"56892",5209,3712,3714,1
"56893",5209,3712,3550,1
"56894",5209,3712,1930,1
"56895",5209,3712,3830,2
"56896",5209,3712,3646,1
"56897",5209,2072,1107,1
"56898",5209,2072,340,1
"56899",5209,3797,2709,1
"56900",5209,3797,302,1
"56901",5209,3797,1128,1
"56902",5209,3797,599,1
"56903",5209,3797,340,1
"56904",5209,3797,1665,1
"56905",5209,3797,3714,1
"56906",5209,3797,3930,1
"56907",5209,3797,813,1
"56908",5209,3797,3484,2
"56909",5209,3797,346,1
"56910",5209,3797,2279,1
"56911",5209,3797,3364,1
"56912",5209,3797,1871,1
"56913",5209,3797,1892,1
"56914",5209,3797,3469,2
"56915",5209,3797,1613,1
"56916",5209,3797,1678,1
"56917",5209,7059,5722,1
"56918",5209,7059,3486,1
"56919",5209,813,1084,1
"56920",5209,813,3797,1
"56921",5209,4169,3694,1
"56922",5209,4169,3714,1
"56923",5209,1165,1187,1
"56924",5209,1165,4059,1
"56925",5209,3992,2246,2
"56926",5209,3992,3469,2
"56927",5209,3514,3751,2
"56928",5209,3514,3484,2
"56929",5209,3514,3469,2
"56930",5209,2257,2251,2
"56931",5209,2257,2255,2
"56932",5209,2251,2257,2
"56933",5209,2251,2249,2
"56934",5209,2251,2255,2
"56935",5209,2176,2057,2
"56936",5209,2176,3714,2
"56937",5209,951,1020,1
"56938",5209,3544,3830,1
"56939",5209,5746,3751,1
"56940",5209,3877,3486,2
"56941",5209,3877,3751,2
"56942",5209,3877,3494,2
"56943",5209,3877,3687,1
"56944",5209,3877,3714,2
"56945",5209,3877,3550,2
"56946",5209,3877,3484,2
"56947",5209,3877,3830,2
"56948",5209,3877,3839,1
"56949",5209,3877,1871,1
"56950",5209,3877,3469,2
"56951",5209,3484,4019,1
"56952",5209,3484,2006,1
"56953",5209,3484,7001,1
"56954",5209,3484,3673,1
"56955",5209,3484,3558,1
"56956",5209,3484,1815,2
"56957",5209,3484,3495,1
"56958",5209,3484,3448,2
"56959",5209,3484,3849,2
"56960",5209,3484,4088,1
"56961",5209,3484,3486,2
"56962",5209,3484,3819,1
"56963",5209,3484,1852,2
"56964",5209,3484,3751,2
"56965",5209,3484,3670,1
"56966",5209,3484,1801,1
"56967",5209,3484,3494,2
"56968",5209,3484,3687,1
"56969",5209,3484,340,1
"56970",5209,3484,1804,2
"56971",5209,3484,2359,1
"56972",5209,3484,3728,2
"56973",5209,3484,3714,2
"56974",5209,3484,3550,2
"56975",5209,3484,3930,1
"56976",5209,3484,3457,1
"56977",5209,3484,6132,1
"56978",5209,3484,3415,2
"56979",5209,3484,3797,2
"56980",5209,3484,3514,2
"56981",5209,3484,3877,2
"56982",5209,3484,507,2
"56983",5209,3484,3602,2
"56984",5209,3484,3878,2
"56985",5209,3484,1824,2
"56986",5209,3484,3948,1
"56987",5209,3484,3858,1
"56988",5209,3484,3861,2
"56989",5209,3484,346,1
"56990",5209,3484,2279,2
"56991",5209,3484,3456,2
"56992",5209,3484,3863,1
"56993",5209,3484,3830,2
"56994",5209,3484,3720,1
"56995",5209,3484,3364,1
"56996",5209,3484,3462,1
"56997",5209,3484,3570,2
"56998",5209,3484,3839,1
"56999",5209,3484,1871,1
"57000",5209,3484,3406,2
"57001",5209,3484,1836,2
"57002",5209,3484,3807,1
"57003",5209,3484,1892,1
"57004",5209,3484,3731,1
"57005",5209,3484,3621,1
"57006",5209,3484,3949,1
"57007",5209,3484,5768,1
"57008",5209,3484,3577,2
"57009",5209,3484,3469,2
"57010",5209,3484,3748,1
"57011",5209,3484,1840,2
"57012",5209,3484,3536,1
"57013",5209,3484,3817,1
"57014",5209,3484,5772,1
"57015",5209,3484,3361,2
"57016",5209,3484,3636,1
"57017",5209,3484,87,1
"57018",5209,3484,146,1
"57019",5209,3484,3596,1
"57020",5209,3484,156,1
"57021",5209,3484,193,1
"57022",5209,3484,1678,1
"57023",5209,3829,3751,1
"57024",5209,3829,3550,1
"57025",5209,4341,5733,1
"57026",5209,4341,3751,1
"57027",5209,3513,3550,1
"57028",5209,2948,1613,1
"57029",5209,4017,3550,1
"57030",5209,4017,3830,1
"57031",5209,3493,3550,1
"57032",5209,298,302,1
"57033",5209,3697,3486,1
"57034",5209,3697,3751,2
"57035",5209,3697,3714,1
"57036",5209,3697,3550,2
"57037",5209,3697,3830,2
"57038",5209,3697,100,1
"57039",5209,3697,146,1
"57040",5209,3697,193,1
"57041",5209,507,3494,2
"57042",5209,507,3714,2
"57043",5209,507,3550,2
"57044",5209,507,3484,2
"57045",5209,507,3830,2
"57046",5209,507,3469,2
"57047",5209,3602,3751,2
"57048",5209,3602,3728,1
"57049",5209,3602,3484,2
"57050",5209,3602,3469,2
"57051",5209,2789,3494,2
"57052",5209,2789,3550,2
"57053",5209,2789,3576,1
"57054",5209,1881,3494,2
"57055",5209,1881,3550,2
"57056",5209,1638,3494,2
"57057",5209,1638,3576,1
"57058",5209,1638,973,1
"57059",5209,3660,3751,1
"57060",5209,3660,3550,1
"57061",5209,3660,3830,1
"57062",5209,5750,3720,1
"57063",5209,5750,3469,1
"57064",5209,3543,3751,1
"57065",5209,3543,3830,1
"57066",5209,273,340,1
"57067",5209,273,3550,2
"57068",5209,273,275,1
"57069",5209,3691,3550,1
"57070",5209,6958,3714,1
"57071",5209,1229,3494,2
"57072",5209,3652,3751,1
"57073",5209,3652,3550,1
"57074",5209,2249,3728,2
"57075",5209,2249,2251,2
"57076",5209,478,3494,2
"57077",5209,1780,3494,2
"57078",5209,1780,3714,2
"57079",5209,1780,3550,2
"57080",5209,4128,3830,1
"57081",5209,3458,3486,1
"57082",5209,3458,3751,2
"57083",5209,3458,3494,1
"57084",5209,3458,3714,1
"57085",5209,3458,3550,1
"57086",5209,3458,3830,1
"57087",5209,3458,3469,1
"57088",5209,3878,3486,2
"57089",5209,3878,3751,2
"57090",5209,3878,3494,2
"57091",5209,3878,3533,1
"57092",5209,3878,340,1
"57093",5209,3878,3472,1
"57094",5209,3878,3714,2
"57095",5209,3878,3550,2
"57096",5209,3878,3484,2
"57097",5209,3878,1930,1
"57098",5209,3878,3830,2
"57099",5209,3878,3564,1
"57100",5209,3878,1871,2
"57101",5209,3878,3793,1
"57102",5209,3878,3469,2
"57103",5209,3878,3698,1
"57104",5209,2194,2179,1
"57105",5209,2745,3576,1
"57106",5209,3542,3714,1
"57107",5209,3542,3830,2
"57108",5209,3339,3361,2
"57109",5209,3473,3751,1
"57110",5209,3473,3494,1
"57111",5209,3473,3550,1
"57112",5209,3473,3830,1
"57113",5209,1824,3751,2
"57114",5209,1824,3494,2
"57115",5209,1824,3714,2
"57116",5209,1824,3550,2
"57117",5209,1824,3484,2
"57118",5209,1824,3830,2
"57119",5209,1824,3469,2
"57120",5209,3826,3550,1
"57121",5209,4101,3751,1
"57122",5209,4101,3469,1
"57123",5209,1863,3550,2
"57124",5209,4284,5730,1
"57125",5209,4284,3714,1
"57126",5209,1930,3533,1
"57127",5209,1930,3712,1
"57128",5209,1930,3878,1
"57129",5209,1930,3722,1
"57130",5209,4011,3494,1
"57131",5209,4011,3830,1
"57132",5209,3576,2710,1
"57133",5209,3576,2709,1
"57134",5209,3576,2715,1
"57135",5209,3576,2714,1
"57136",5209,3576,3751,2
"57137",5209,3576,3494,2
"57138",5209,3576,340,1
"57139",5209,3576,1767,1
"57140",5209,3576,3714,2
"57141",5209,3576,3550,2
"57142",5209,3576,2789,1
"57143",5209,3576,1638,1
"57144",5209,3576,2745,1
"57145",5209,3576,3830,1
"57146",5209,3576,1871,2
"57147",5209,3576,1892,1
"57148",5209,3576,1772,1
"57149",5209,3576,1678,1
"57150",5209,1819,3550,2
"57151",5209,3717,3486,1
"57152",5209,3717,3751,1
"57153",5209,3717,3494,1
"57154",5209,3717,3550,1
"57155",5209,3717,3830,1
"57156",5209,5754,3830,1
"57157",5209,4072,3751,1
"57158",5209,4072,3830,1
"57159",5209,1821,3550,1
"57160",5209,3732,3550,1
"57161",5209,2397,2246,2
"57162",5209,2397,2256,1
"57163",5209,3782,3550,1
"57164",5209,3782,3830,1
"57165",5209,3816,3469,1
"57166",5209,3498,3751,1
"57167",5209,3948,3751,1
"57168",5209,3948,3484,1
"57169",5209,3948,3469,1
"57170",5209,3459,3751,1
"57171",5209,3459,3494,1
"57172",5209,3459,3830,1
"57173",5209,4216,3751,1
"57174",5209,3858,3486,1
"57175",5209,3858,3751,2
"57176",5209,3858,3494,1
"57177",5209,3858,3714,1
"57178",5209,3858,3550,1
"57179",5209,3858,3484,1
"57180",5209,3858,3830,2
"57181",5209,3858,3469,2
"57182",5209,3858,193,1
"57183",5209,3861,3486,1
"57184",5209,3861,3751,2
"57185",5209,3861,3494,2
"57186",5209,3861,3714,2
"57187",5209,3861,3550,2
"57188",5209,3861,3484,2
"57189",5209,3861,3830,2
"57190",5209,3861,3469,2
"57191",5209,3861,193,1
"57192",5209,6880,3751,2
"57193",5209,1825,3550,1
